
899	0.0448419	0.05861518	
906	0.0458961	0.05942482	
913	0.0449874	0.05954182	
920	0.0455158	0.05903677	
927	0.0447639	0.060268	
934	0.0454921	0.05883423	
941	0.0454454	0.05979441	
948	0.0455159	0.05902	
955	0.0448998	0.05783518	
962	0.0447374	0.05886777	
969	0.0451539	0.05800782	
976	0.0460739	0.05804123	
983	0.0452136	0.05849441	
990	0.0451964	0.05753423	
997	0.0448325	0.058227	
1004	0.0448899	0.05750082	
1011	0.0453838	0.05804123	
1018	0.0460048	0.05714618	
1025	0.0455984	0.05684341	
1032	0.0448491	0.05776823	
1039	0.0454166	0.05716659	
1046	0.0448485	0.05783518	
1053	0.0456575	0.05740059	
1060	0.0443668	0.05586659	
1067	0.0459032	0.05707923	
1074	0.0456508	0.056693	
1081	0.0453742	0.05613777	
1088	0.0459542	0.05706441	
1095	0.0452188	0.05640518	
1102	0.0455451	0.05708118	
1109	0.0455318	0.05563259	
1116	0.0453545	0.05694559	
1123	0.0456085	0.05563259	
1130	0.0456058	0.05598359	
1137	0.0455404	0.05463523	
1144	0.0457372	0.055549	
1151	0.0447316	0.05504018	
1158	0.0460142	0.05603741	
1165	0.0458378	0.05573282	
1172	0.0454066	0.05534659	
1179	0.0459162	0.05553223	
1186	0.0452685	0.05504018	
1193	0.0456571	0.05595018	
1200	0.0457544	0.05502718	
1207	0.0454641	0.05608382	
1214	0.0457188	0.05470218	
1221	0.0456566	0.056017	
1228	0.0454539	0.05428241	
1235	0.0456598	0.05563259	
1242	0.0454735	0.054977	
1249	0.0456324	0.05584982	
1256	0.0458428	0.05517577	
1263	0.0458939	0.05514223	
1270	0.0460599	0.05517577	
1277	0.0456909	0.05500859	
1284	0.0455578	0.055614	
1291	0.0455042	0.05439941	
1298	0.0452931	0.055146	
1305	0.0454049	0.05406518	
1312	0.0460222	0.05512559	
1319	0.0455048	0.05431959	
1326	0.0462358	0.05403359	
1333	0.0456256	0.05512923	
1340	0.0460693	0.05406518	
1347	0.0456615	0.05543018	
1354	0.0457719	0.05448482	
1361	0.0459106	0.05467241	
1368	0.0453416	0.053911	
1375	0.0463672	0.05357677	
1382	0.0455589	0.05394441	
1389	0.0459449	0.05366023	
1396	0.0455648	0.05478941	
1403	0.0460058	0.054015	
1410	0.0460508	0.05473741	
1417	0.0454988	0.053508	
1424	0.0461582	0.054132	
1431	0.0457163	0.05349318	
1438	0.0464723	0.05327218	
1445	0.0463376	0.05409859	
1452	0.0454426	0.05410041	
1459	0.0460694	0.05556577	
1466	0.0455793	0.05457023	
1473	0.0466719	0.05386459	
1480	0.0452669	0.05371418	
1487	0.0459138	0.05431582	
1494	0.0456648	0.05356	
1501	0.0463763	0.05403177	
1508	0.0462951	0.05458323	
1515	0.0458336	0.05473741	
1522	0.0455529	0.05465577	
1529	0.0459175	0.05387941	
1536	0.0460072	0.05386082	
1543	0.0454953	0.05393141	
1550	0.0453319	0.05358041	
1557	0.0463243	0.05413018	
1564	0.0454674	0.05419882	
1571	0.0461838	0.05414877	
1578	0.0466285	0.05444959	
1585	0.0465909	0.05436782	
1592	0.0458135	0.05406518	
1599	0.0455539	0.05305482	
1606	0.0465753	0.05319041	
1613	0.0457601	0.05285059	
1620	0.0464319	0.053508	
1627	0.0460598	0.05366218	
1634	0.0465212	0.05352477	
1641	0.0458906	0.05404659	
1648	0.0459852	0.05343923	
1655	0.0466325	0.05399823	
1662	0.0453575	0.05359523	
1669	0.0460802	0.05428241	
1676	0.0458749	0.05285059	
1683	0.0459443	0.05372718	
1690	0.0456473	0.05256641	
1697	0.0461123	0.053495	
1704	0.0451379	0.05233059	
1711	0.0461721	0.05401318	
1718	0.0453203	0.051961	
1725	0.0461991	0.05386082	
1732	0.0459789	0.05266677	
1739	0.0460702	0.05396118	
1746	0.0456832	0.05288582	
1753	0.0464945	0.053677	
1760	0.0454789	0.05283577	
1767	0.0462651	0.05357677	
1774	0.0458249	0.05275218	
1781	0.0457345	0.05285423	
1788	0.0466419	0.052871	
1795	0.0461131	0.05192382	
1802	0.0463362	0.052715	
1809	0.0462012	0.05206318	
1816	0.0460659	0.05295459	
1823	0.0461136	0.05185882	
1830	0.0462588	0.052832	
1837	0.0456431	0.05157282	
1844	0.0461043	0.05295277	
1851	0.0459552	0.05244759	
1858	0.0460549	0.05273177	
1865	0.0454628	0.05172141	
1872	0.0460609	0.05204459	
1879	0.0463052	0.05186077	
1886	0.0464885	0.05285423	
1893	0.0459423	0.05244577	
1900	0.0466305	0.05271877	
1907	0.0462089	0.05266482	
1914	0.0463123	0.05254977	
1921	0.0460113	0.05335759	
1928	0.0457286	0.052026	
1935	0.0460456	0.05233059	
1942	0.0462549	0.05179577	
1949	0.0458703	0.05189418	
1956	0.0461051	0.05285423	
1963	0.0462048	0.05165459	
1970	0.0463278	0.05221177	
1977	0.0456945	0.05152082	
1984	0.0464029	0.05243082	
1991	0.0457531	0.05216341	
1998	0.0466549	0.05285241	
2005	0.0461543	0.05158777	
2012	0.0460721	0.052247	
2019	0.0466779	0.05163782	
2026	0.0462972	0.05281523	
2033	0.0463338	0.051519	
2040	0.0463138	0.05238077	
2047	0.0460556	0.05113277	
2054	0.0456902	0.05204641	
2061	0.046221		0.05121818	
2068	0.0466555	0.05274841	
2075	0.0464113	0.051402	
2082	0.0461943	0.05288218	
2089	0.0461272	0.05175859	
2096	0.0461443	0.05273177	
2103	0.0462681	0.05174377	
2110	0.0463139	0.052364	
2117	0.0461372	0.052091	
2124	0.0463598	0.05298618	
2131	0.0462642	0.052195	
2138	0.0457279	0.05214677	
2145	0.0461792	0.05319041	
2152	0.0464053	0.05214677	
2159	0.0458331	0.05329077	
2166	0.0464552	0.05228041	
2173	0.0462486	0.05249777	
2180	0.0458186	0.051974	
2187	0.0453736	0.05170477	
2194	0.0467522	0.05192577	
2201	0.0461758	0.05206123	
2208	0.0460696	0.05251623	
2215	0.0465168	0.05256823	
2222	0.0462855	0.05269823	
2229	0.0464529	0.05253118	
2236	0.0460795	0.05286723	
2243	0.0461316	0.05121623	
2250	0.0458409	0.052364	
2257	0.0460939	0.051168	
2264	0.0468203	0.051402	
2271	0.0466193	0.05249777	
2278	0.0465732	0.05192941	
2285	0.0462505	0.05231382	
2292	0.0460572	0.05246423	
2299	0.0464568	0.05209282	
2306	0.0463362	0.05123118	
2313	0.0466021	0.05153577	
2320	0.0459832	0.05216159	
2327	0.0465842	0.05212623	
2334	0.0464971	0.05184218	
2341	0.0466868	0.05209477	
2348	0.0460435	0.05106582	
2355	0.0466843	0.052364	
2362	0.0459725	0.05190718	
2369	0.0457322	0.05160441	
2376	0.0465103	0.05179018	
2383	0.0464359	0.05153577	
2390	0.0467558	0.051519	
2397	0.0465236	0.05174377	
2404	0.0457205	0.051506	
2411	0.0462796	0.05187559	
2418	0.0465071	0.05219682	
2425	0.0465599	0.051974	
2432	0.0461281	0.05163782	
2439	0.0459225	0.05179382	
2446	0.0470513	0.05131659	
2453	0.0466591	0.052364	
2460	0.0466775	0.05168982	
2467	0.0463483	0.05281523	
2474	0.0465353	0.05186077	
2481	0.0464032	0.05236218	
2488	0.0463723	0.05145023	
2495	0.046169		0.05135	
2502	0.0462699	0.05150223	
2509	0.0461509	0.05199623	
2516	0.0469888	0.05113277	
2523	0.046452		0.05113277	
2530	0.0465762	0.05158777	
2537	0.0464212	0.05175859	
2544	0.0464445	0.052026	
2551	0.0463519	0.05239741	
2558	0.0463828	0.05175859	
2565	0.0462271	0.05204641	
2572	0.0452299	0.05206123	
2579	0.0465056	0.05238077	
2586	0.0467753	0.05223023	
2593	0.0469419	0.05214677	
2600	0.0472095	0.052247	
2607	0.0456185	0.051467	
2614	0.0462188	0.05148559	
2621	0.0466909	0.05160441	
2628	0.0461391	0.05189418	
2635	0.0458442	0.05197959	
2642	0.0461892	0.05199623	
2649	0.0464066	0.05197777	
2656	0.0462426	0.051688	
2663	0.0462035	0.05182541	
2670	0.0458378	0.05124977	
2677	0.0463608	0.05133323	
2684	0.0467421	0.05160623	
2691	0.0466896	0.05176041	
2698	0.0456999	0.05089682	
2705	0.0468671	0.05194241	
2712	0.0460229	0.05197959	
2719	0.0466513	0.05175859	
2726	0.0459533	0.05114941	
2733	0.0464209	0.051792	
2740	0.046251		0.05072977	
2747	0.0458672	0.05076318	
2754	0.0467173	0.05148741	
2761	0.0465751	0.05172518	
2768	0.0467153	0.05174559	
2775	0.0468345	0.05124782	
2782	0.0460748	0.05192577	
2789	0.0467056	0.05135	
2796	0.0465133	0.051454	
2803	0.0457586	0.051519	
2810	0.0469985	0.05152082	
2817	0.0462189	0.051506	
2824	0.0473403	0.05189418	
2831	0.0463508	0.05101382	
2838	0.0464678	0.05077982	
2845	0.0466713	0.05091359	
2852	0.0465798	0.05116423	
2859	0.0471036	0.05114759	
2866	0.0456323	0.05133323	
2873	0.0468226	0.05114759	
2880	0.0463496	0.05116618	
2887	0.046288		0.05088018	
2894	0.0459763	0.05145218	
2901	0.0467756	0.05217823	
2908	0.0458203	0.05176041	
2915	0.046583		0.05074641	
2922	0.0460539	0.05135182	
2929	0.0472241	0.05206123	
2936	0.0468563	0.05167318	
2943	0.0460529	0.05148923	
2950	0.0463422	0.05052541	
2957	0.0451652	0.05066282	
2964	0.0460776	0.05157282	
2971	0.0455548	0.05143723	
2978	0.0470246	0.05143541	
2985	0.0460589	0.05076318	
2992	0.0463196	0.05167318	
2999	0.0460535	0.05140382	
3006	0.0470095	0.05174377	
3013	0.045618		0.05000541	
3020	0.0465932	0.04956341	
3027	0.0467102	0.05081323	
3034	0.0466493	0.05046223	
3041	0.0467159	0.05016141	
3048	0.0460885	0.05029518	
3055	0.0464582	0.05042882	
3062	0.0455762	0.050427	
3069	0.0465482	0.05034523	
3076	0.0468025	0.05051241	
3083	0.0462065	0.04995341	
3090	0.0464556	0.050713	
3097	0.0463399	0.05079659	
3104	0.0460769	0.05167318	
3111	0.0462119	0.05081323	
3118	0.0465568	0.05084859	
3125	0.0462883	0.05084677	
3132	0.0466206	0.05083182	
3139	0.0465675	0.05108441	
3146	0.0466673	0.05135377	
3153	0.0462963	0.05142059	
3160	0.0465273	0.05130359	
3167	0.0466083	0.05078177	
3174	0.0468228	0.05113277	
3181	0.0464313	0.05056259	
3188	0.0464439	0.05061277	
3195	0.0471476	0.05049577	
3202	0.0469038	0.05061082	
3209	0.0470582	0.050492	
3216	0.0464309	0.05061277	
3223	0.0465069	0.05067777	
3230	0.0457945	0.05028959	
3237	0.0463935	0.05051059	
3244	0.0460288	0.05131477	
3251	0.0467223	0.05093023	
3258	0.0465115	0.05016141	
3265	0.0468035	0.05039541	
3272	0.047346		0.05121441	
3279	0.0468658	0.050596	
3286	0.0453278	0.05108077	
3293	0.0480236	0.05121441	
3300	0.0470262	0.05126459	
3307	0.0465046	0.05094882	
3314	0.0459753	0.05157282	
3321	0.0463221	0.05138341	
3328	0.046004		0.05119959	
3335	0.0471803	0.05116423	
3342	0.0466451	0.05096559	
3349	0.0461832	0.051181	
3356	0.0470483	0.05165641	
3363	0.0462963	0.051402	
3370	0.0469123	0.05113082	
3377	0.0456025	0.05031182	
3384	0.0476448	0.05067959	
3391	0.046907		0.05024123	
3398	0.046385		0.04998682	
3405	0.0465829	0.05076318	
3412	0.0459623	0.05162118	
3419	0.0459205	0.05204277	
3426	0.0463246	0.051064	
3433	0.0465292	0.05108077	
3440	0.046885		0.05133141	
3447	0.0458905	0.05103059	
3454	0.0465272	0.051298	
3461	0.0466655	0.05156918	
3468	0.0461668	0.051623	
3475	0.0461049	0.05138341	
3482	0.0463102	0.05126823	
3489	0.0465409	0.05119777	
3496	0.0467642	0.05049577	
3503	0.0461819	0.05133518	
3510	0.046312		0.051064	
3517	0.0464272	0.051064	
3524	0.0457405	0.05061277	
3531	0.0465415	0.05114759	
3538	0.0462525	0.05205941	
3545	0.0474233	0.05116423	
3552	0.0460349	0.05057923	
3559	0.0462398	0.04902859	
3566	0.0466026	0.049972	
3573	0.0460203	0.04926259	
3580	0.0465488	0.05027659	
3587	0.0472228	0.050713	
3594	0.0463728	0.04993677	
3601	0.0464655	0.04954677	
3608	0.0466522	0.050141	
3615	0.0461445	0.04971941	
3622	0.0463339	0.04998877	
3629	0.0465823	0.04931641	
3636	0.0466409	0.05000541	
3643	0.0459929	0.04949659	
3650	0.0462973	0.04978441	
3657	0.0456585	0.04975282	
3664	0.0469112	0.04975282	
3671	0.0461275	0.05020977	
3678	0.0465209	0.05056077	
3685	0.0460152	0.04988659	
3692	0.0465488	0.05027841	
3699	0.0463538	0.05069623	
3706	0.0462302	0.050154	
3713	0.0470596	0.05032859	
3720	0.0459725	0.05042882	
3727	0.0464566	0.050596	
3734	0.0457645	0.05081323	
3741	0.0469563	0.050479	
3748	0.0468529	0.050596	
3755	0.0468628	0.05093023	
3762	0.0467109	0.05074641	
3769	0.0461542	0.05007418	
3776	0.046987		0.04981977	
3783	0.046224		0.04936282	
3790	0.0468469	0.04979923	
3797	0.0465329	0.05062941	
3804	0.0462402	0.05050877	
3811	0.0462285	0.05035823	
3818	0.0467306	0.04992	
3825	0.046464		0.04971759	
3832	0.047199		0.05047718	
3839	0.0461723	0.04942977	
3846	0.0460833	0.0494	
3853	0.046683		0.049517	
3860	0.0467483	0.04932941	
3867	0.0462982	0.04968418	
3874	0.0465853	0.04899518	
3881	0.046487		0.05002218	
3888	0.0461848	0.04949841	
3895	0.0467273	0.05032482	
3902	0.0462858	0.04961723	
3909	0.0465675	0.04956523	
3916	0.0464898	0.04970082	
3923	0.0460403	0.04992	
3930	0.0472748	0.050596	
3937	0.046611		0.050479	
3944	0.0467185	0.04984941	
3951	0.0466303	0.04971577	
3958	0.0459612	0.04872777	
3965	0.0462009	0.04907877	
3972	0.046624		0.048945	
3979	0.0464426	0.04924582	
3986	0.046825		0.04936282	
3993	0.045927		0.04974918	
4000	0.04687		0.0385186
4007	0.0462752	0.04939623	
4014	0.0470753	0.04999059	
4021	0.0465639	0.05000541	
4028	0.0467925	0.05015777	
4035	0.0457319	0.05013918	
4042	0.0461605	0.05083	
4049	0.0472626	0.05049577	
4056	0.0465826	0.05081323	
4063	0.0466598	0.05074641	
4070	0.0473023	0.05034341	
4077	0.0461033	0.05005559	
4084	0.0462262	0.05064618	
4091	0.0458602	0.05005559	
4098	0.0470902	0.04974918	
4105	0.0465025	0.04970082	
4112	0.0467359	0.05083	
4119	0.0457889	0.05096377	
4126	0.046629		0.05136677	
4133	0.0460079	0.052247	
4140	0.0456375	0.052247	
4147	0.0457528	0.05219682	
4154	0.0467113	0.05221359	
4161	0.0470338	0.05186259	
4168	0.0461822	0.05130177	
4175	0.0469198	0.05327218	
4182	0.0467402	0.05332418	
4189	0.046502		0.04975282	
4196	0.0461075	0.04956341	
4203	0.0473255	0.04911218	
4210	0.0463732	0.04988659	
4217	0.0469396	0.05093023	
4224	0.0461163	0.04848818	
4231	0.0465603	0.04892823	
4238	0.0463282	0.04916223	
4245	0.046444		0.049062	
4252	0.0468562	0.050193	
4259	0.0466578	0.049465	
4266	0.0462335	0.04976582	
4273	0.0472355	0.04919577	
4280	0.0461048	0.04990518	
4287	0.0462652	0.04902859	
4294	0.046192		0.050141	
4301	0.0464836	0.04891159	
4308	0.0467296	0.05002218	
4315	0.0467959	0.04976777	
4322	0.0463856	0.04995341	
4329	0.0463812	0.05044377	
4336	0.0459362	0.05017259	
4343	0.0461548	0.05002218	
4350	0.046122		0.04933318	
4357	0.0471103	0.04886141	
4364	0.0463449	0.04869423	
4371	0.0465916	0.04975282	
4378	0.04629		0.04912882	
4385	0.0465963	0.049179	
4392	0.0460059	0.04947982	
4399	0.047054		0.04947982	
4406	0.0468602	0.04971941	
4413	0.0458006	0.04958018	
4420	0.0464595	0.05027659	
4427	0.046179		0.05017623	
4434	0.0466938	0.04976959	
4441	0.0467045	0.05000723	
4448	0.0462189	0.04998877	
4455	0.0460548	0.049751	
4462	0.0468385	0.04927923	
4469	0.0464822	0.049062	
4476	0.0462965	0.04986982	
4483	0.0465262	0.04990518	
4490	0.0459978	0.05044559	
4497	0.0471886	0.05021159	
4504	0.0465589	0.05057923	
4511	0.0461378	0.05049577	
4518	0.0472615	0.05066282	
4525	0.0466223	0.05066282	
4532	0.0465153	0.049699	
4539	0.0466443	0.04958018	
4546	0.046606		0.04956718	
4553	0.0466493	0.05047718	
4560	0.04649		0.04965077	
4567	0.047062		0.05005559	
4574	0.0465606	0.05039177	
4581	0.0458408	0.05084677	
